Problem_ID,y_Target,Newton_absTime,Newton_iterSteps,GMGF_absTime,GMGF_iterSteps
P_1950fc2e619dded5,3.46697,0.000406,5,0.000569,5
P_4aad8125b3b20791,-1.62994,0.000419,5,0.002357,6
P_24aa4e3ddc6cd617,-1.30862,0.000802,19,0.000475,6
P_3c61161622dc06da,5000,0.000416,6,0.000301,6
P_7fdfc673e2688828,13.4866,0.000351,5,0.000686,7
P_4d5273c59b2d9768,-2.77007,0.000391,5,0.000328,5
P_188a3c619fb6985c,0.087198,0.00177,11,0.003511,12
P_4607cfd44e287c55,0.347328,0.000441,6,0.000577,6
P_379b87bd1f7bc45f,1.06963,0.003038,80,0.000616,6
P_350acba1d8e0b206,-0.0487726,0.00037,6,0.000556,5
P_53025cf6c94b8f7f,31.0728,0.00036,7,0.000302,7
P_421a5658dcc43d99,-0.892762,0.002142,58,0.000605,8
P_4b70e3e0da7689d5,  2500
-(----)
   3,0.000321,3,0.001954,18
P_cbff7d24319c22b,11.2814,0.000555,11,0.000383,11
P_4ed865acd408df01,0.148057,0.000541,12,0.000663,6
P_7bbf2ce05cfd7908,16.7641,0.001415,23,0.059189,263
P_55824139ae220ee5,0.374995,0.000375,3,0.000684,6
P_4b04dc8f8246a3a3,1662.55,0.001343,33,0.000489,10
P_6cb470d3e1b79d99,15.5829,0.04851,1500,0.036484,1500
P_64743a3061cd0b55,0.682653,0.004569,125,0.000353,6
P_68d961e9247bc53c,1.27045,0.003773,105,0.000544,7
P_7e7ee7e7bb056614,-0.227402,0.000488,7,0.002239,6
P_77548787e24ebf6a,2920.29,0.012126,275,0.025865,630
P_553acee9367df3c4,3.93716,0.000472,6,0.001195,5
P_362502cd6b5d9f66,4689.05,0.000903,15,0.000718,10
P_b0ba1e9ddd17d6e,32.8279,0.000427,9,0.000347,9
P_559856b1a0a34d54,2500,0.000597,10,0.133664,1500
P_5c1b7e9f28f0a96d,19661.,0.000373,7,0.000263,7
P_6ad7f1f537ea7d4a,-0.0421114,0.000417,8,0.000728,6
P_7f8507462be73a6d,5000
----
 3,0.000744,17,0.000757,17
P_318242d1846be8e8,0.,0.000237,1,0.00301,37
P_364c97fd44e6aa43,4.76031,0.000385,6,0.001073,5
P_6b0f998422a4ec30,0.0697996,0.000414,6,0.000469,5
P_68d961e9247bc53c,1.33095,0.003924,110,0.000533,7
P_7638cd35d0a223b,-2.23393,0.000345,6,0.000303,5
P_41dc1f892a558429,18.2918,0.00042,7,0.000368,7
P_6cced621490561d0,-10.0242,0.000456,6,0.000345,6
P_65fe3d8a702c966c,1.16667,0.000204,1,0.000725,7
P_7b1db6d9b3415b5c,-7083.59,0.014332,358,0.004335,51
P_b93a695eb979011,0.0872118,0.000312,5,0.00031,4
P_300b5fa3d3998689,1.71681,0.00041,6,0.000343,6
P_227cde5f10e049cd,0.679253,0.000342,4,0.000512,4
P_24dac76273a8a15a,-0.46846,0.000341,6,0.000428,5
P_38ed4e2093bd8b7e,-4.07208,0.01026,253,0.12741,1500
P_46c9bcfe5de8ccc4,2.8323,0.000425,9,0.000456,6
P_188756fcc1d8a479,-3751.36,0.000774,18,0.000693,18
P_7629e81f67f5aa0a,73.8713,0.000394,7,0.000373,11
P_700de3d34f6e6407,7500,0.001072,23,0.002311,23
P_15b7517656d89fc6,28.1945,0.047832,1500,0.036505,1500
P_26aaa5da622880bc,25.2597,0.002014,57,0.000407,11
P_13df4c46a7fbd712,-7081.61,0.001465,38,0.001031,28
P_1e7442839f1fd33,47.7548,0.000356,7,0.000291,7
P_4049e84ae5dda77c,9.11282,0.000491,10,0.000392,10
P_7f45f3e8963ab640,4375.37,0.049601,1500,0.035317,1500
P_2a61de3747f749c4,9583.41,0.000752,15,0.001069,15
P_124b93cdb1863207,-445.864,0.06328,1500,0.193352,1500
P_65fe3d8a702c966c,0.25,0.000211,1,0.000726,7
P_45b8ecd03a5d25a8,20.4612,0.000326,6,0.000294,6
P_45b8ecd03a5d25a8,26.4792,0.000462,10,0.000342,7
P_66d9095ccfab3eca,48.9241,0.048117,1500,0.036469,1500
P_1a88481effcaeefe,-3.45117,0.000374,7,0.000379,4
P_23c07aad09ee7328,82.4438,0.000328,6,0.000246,6
P_345d4c06bd445e7e,17500
-----
  3,0.000512,7,0.000484,7
P_24aa4e3ddc6cd617,-1.17087,0.000739,17,0.000474,6
P_38a74833335b6c8f,0.117578,0.000459,7,0.00054,6
P_36a4f341dec61016,17.6615,0.000442,7,0.000992,7
P_5a895185bd87f531,12.2087,0.048252,1500,0.03593,1500
P_5a42e42dde67eb3d,-3.3279,0.000343,6,0.000594,5
P_39f396f95911d5c5,106.776,0.00036,7,0.000271,6
P_6b6fba679348020e,0,0.0011,20,0.000775,14
P_59c24d5718f26c0,-4.04208,0.004648,126,0.003623,126
P_44950a809fe20184,5.07536,0.049319,1500,0.044733,1500
P_5480883cc302f1da,-6.25423,0.074548,1500,0.128037,1500
P_6c5968946a545770,10944.8,0.000324,4,0.001414,56
P_b9af5ef3af29935,2500
----
 3,0.000365,5,0.005946,170
P_588f3bf3c82bd05e,8999.72,0.000403,6,0.000238,6
P_2d5a883d2929d915,-4.86573,0.000387,6,0.001263,5
P_47627d6703e237ab,0.956436,0.000309,5,0.000436,5
P_7b328ce8f2c07e5d,69.7432,0.000328,6,0.000258,6
P_60ed17a9d7c1c9b,5.78913,0.000434,7,0.000423,6
P_1272cfcf0115978f,-5.95095,0.000362,5,0.000496,5
P_44950a809fe20184,15.2774,0.000621,15,0.000329,7
P_36a677eb2560ef4b,15.9648,0.000448,9,0.000331,6
P_48fcf25056008126,2.46701,0.000411,8,0.000471,6
P_11748d8ea095e212,24.0096,0.048243,1500,0.03806,1500
P_4b70e3e0da7689d5,  12500
-(-----)
    3,0.002437,58,0.005795,58
P_35ae94d4ca8e73ee,1.07228,0.00039,5,0.000257,4
P_44950a809fe20184,16.9778,0.000551,13,0.000325,7
P_69656cf67cfbf3ba,2.66339,0.000384,7,0.000543,6
P_188756fcc1d8a479,-7083.97,0.000931,22,0.000807,22
P_65fe3d8a702c966c,1.58333,0.000457,5,0.000704,6
P_39fe2bde799ab90,-9583.61,0.000326,5,0.000264,5
P_1734ad262facf71f,3.58458,0.000387,5,0.000276,5
P_1d9ec9d61804e7c2,21185.1,0.000315,4,0.000673,24
P_2c2c65ca08f48299,-0.0132117,0.00048,8,0.000596,7
P_6dc5742367a4c8c7,0.568402,0.000309,5,0.000571,5
P_2ce58c89c1b62990,107.313,0.048311,1500,0.036621,1500
P_3703086e324e0ec7,-16.6479,0.000426,6,0.000532,6
P_183f67c9b3beb5d2,0.712513,0.001893,46,0.000508,6
P_1e7442839f1fd33,20.0183,0.000392,8,0.000305,8
P_15b7517656d89fc6,81.1839,0.048465,1500,0.036358,1500
P_64743a3061cd0b55,0.602801,0.001927,49,0.000318,5
P_1c46894ea0b616f3,4.39781,0.000454,8,0.000519,7
P_3e3bdb4d89f9ef09,2.23857,0.000586,10,0.00342,41
P_5c2926b2ab66bd1d,-50.2462,0.000597,9,0.132932,1500
P_fa886bb4aaad2f5,4.43779,0.000282,4,0.000194,4
P_490273d8d26f6180,-45.9229,0.000413,6,0.000689,6
P_24dac76273a8a15a,-0.0776868,0.000413,8,0.000501,6
P_759229abcd28b540,-3912.36,0.001513,25,0.00256,25
P_dce5b403cb9c51d,-0.42999,0.003471,88,0.00047,6
P_1f97e475c99b051f,39.7001,0.049123,1500,0.036624,1500
P_2c2c65ca08f48299,-0.0660587,0.001084,26,0.097983,1500
P_e7d0c17d5b13271,80.0991,0.048826,1500,0.035984,1500
P_75c2c8374c5aecdd,-3.30835,0.000475,8,0.000758,7
P_4c72c8631e47d3ee,28.787,0.000377,6,0.000285,6
P_3c61161622dc06da,5000
----
 3,0.000437,6,0.000297,6
P_63513568e289a10d,0.0658437,0.000358,5,0.000941,7
P_1de5c0b660fdf149,53.9314,0.000424,9,0.000332,9
P_76016361889e9b12,-0.265911,0.001362,34,0.001454,20
P_63690c17ad1f681e,5000
----
 3,0.000415,8,0.000786,8
P_39f77dd24a4c181e,-2.02364,0.000441,5,0.007883,47
P_41dc1f892a558429,8.81332,0.0493,1500,0.045496,1500
P_53a1b953ad54c111,2500
----
 3,0.000425,5,0.002013,18
P_171d502605a1514d,45.9448,0.074244,1500,0.004111,13
P_5f0de3c500ec67,-4.50747,0.000301,4,0.000934,4
P_7629e81f67f5aa0a,94.6113,0.00039,8,0.000317,9
P_6111d476e6d15e6,24.026,0.048428,1500,0.038277,1500
P_24aa4e3ddc6cd617,-1.44637,0.000883,20,0.000523,7
P_73c7cdaed94f6434,0.113154,0.000359,5,0.000725,5
P_2e7c49e68c2f1e9c,0.000264718,0.000656,15,0.001291,11
P_6b0f998422a4ec30,0.121398,0.00046,7,0.000561,6
P_5377d8cf75ab7e21,-3.81821,0.074649,1500,0.250587,1500
P_515e30cd4bf3a203,44.6905,0.000453,10,0.000356,8
P_136202a179685817,3.9802,0.048486,1500,0.053701,1500
P_1329ea087d6e0b97,0.133959,0.00059,10,0.159741,1500
P_5c731d321e4f92bd,36.4458,0.000344,5,0.000238,5
P_7f6508557fcc0299,7500,0.000367,5,0.000265,5
P_758afeee62d4c4f6,-1.42504,0.000387,6,0.002081,7
P_4b04dc8f8246a3a3,9166.26,0.001519,38,0.000571,12
P_6b5d7290e16dbcdc,2.25247,0.000358,5,0.000612,4
P_655ffebc9665005d,3.73661,0.000305,4,0.000388,4
P_78b855dc80263a31,-1.14565,0.013211,374,0.000742,8
P_2a2582ff07b4aeec,-7.13863,0.000395,6,0.000742,6
P_3efb333204027130,18.882,0.000538,9,0.210157,1500
P_410f1793eb3e1023,-2.57871,0.000353,6,0.000339,6
P_7173b244acf4dd62,0.151421,0.000501,8,0.000497,5
P_7f6508557fcc0299,17500
-----
  3,0.000361,5,0.000266,5
P_6a5b0a3f6462fe0f,0.0123343,0.000358,3,0.001487,15
P_4607cfd44e287c55,0.294471,0.000573,9,0.000556,6
P_457d86c5f5b1a7af,2.38899,0.000585,10,0.00634,45
P_989ea68f98e618c,0.683809,0.000431,9,0.000504,7
P_db073b00366ef6f,-1.51242,0.000344,6,0.000267,6
P_133c6922e3d603a8,27500
-----
  3,0.042533,926,0.120921,1500
P_27dd7a931a8f192c,  25000
-(-----)
    3,0.000331,5,0.000275,5
P_63ac521f304f6cac,15.3711,0.048619,1500,0.038275,1500
P_3ff9afd8bfae8bc3,0.108148,0.000363,5,0.000512,5
P_4ed8cef90a6249b8,3.38957,0.000395,6,0.000745,6
P_4c5b6ecfc09ac172,45.1906,0.000325,6,0.000243,6
P_49e5fb475197a39d,10000,0.000341,3,0.002933,45
P_287e8cb7c80d3092,74.1875,0.000329,6,0.000246,6
P_73c7cdaed94f6434,0.106829,0.000318,4,0.000612,4
P_171d502605a1514d,54.8174,0.003804,72,0.211892,761
P_6767ed6c1274a770,-287.785,0.001451,23,0.085039,1500
P_4299dd0fb13581f9,-766.433,0.07222,1500,0.070122,1500
P_4670546aef927444,-12.8818,0.000927,13,0.002368,12
P_7b1db6d9b3415b5c,-5417.07,0.014419,359,0.004255,50
P_53d1edba8427a44f,  2500
-(----)
   3,0.0606,1500,0.118642,1500
P_6d138261d36c4960,-0.88387,0.000431,5,0.001155,5
P_1babec2d41ca3e0e,85.4273,0.00029,5,0.000232,5
P_300b5fa3d3998689,1.80531,0.000402,6,0.000313,5
P_6768305f6b5b5c70,2500,0.00037,5,0.00033,5
P_713863e7cf504367,27500
-----
  3,0.001169,29,0.002461,29
P_33b4eb43c6fb89fa,-5.80811,0.000397,6,0.001199,6
P_630a04c7034fd306,74.1745,0.000396,8,0.000293,8
P_7244d7e986dc98e5,-1.79319,0.004065,110,0.000376,6
P_24fe5a204c32e486,-1.16634,0.000316,5,0.003953,7
P_39a7bcb71550a951,5000.35,0.002898,79,0.001275,28
P_24f11bb7ac3b4e95,13.1323,0.000644,16,0.000314,7
P_53de151289f71833,10.6441,0.047794,1500,0.044703,1500
P_47627d6703e237ab,0.774552,0.000343,6,0.000448,5
P_63ac521f304f6cac,26.4439,0.000325,6,0.000307,8
P_4b70e3e0da7689d5,5000
----
 3,0.000423,7,0.000905,7
P_77548787e24ebf6a,7917.73,0.012036,274,0.103543,1500
P_64682e05c8c9d6c4,4749.59,0.000339,6,0.00025,6
P_1950fc2e619dded5,-27.8676,0.000704,10,0.120115,1500
P_188756fcc1d8a479,-10000.,0.001035,24,0.000899,24
P_5472cc9f26da60dd,-5.20485,0.000461,6,0.005568,43
P_8fad95fdd3f1c6c,1.63874,0.001298,35,0.000428,8
P_5e9b1660facde882,0.127309,0.000414,6,0.000448,6
P_36dd4c16177b360e,-3334.97,0.001052,22,0.001402,22
P_4fad171d53b00c3e,0.110149,0.000409,6,0.000615,5
P_1a88481effcaeefe,-1.92691,0.000383,6,0.00047,6
P_24f11bb7ac3b4e95,1.76828,0.000778,19,0.00031,7
P_6c4758cc2fe36893,0.72655,0.000379,7,0.000502,6
P_61ef17ca7ea757db,-1.06008,0.001745,46,0.000502,6
P_6ad7b778ebb28eec,11.5695,0.000414,5,0.001776,5
P_102f0fbbbbba0a43,4.55559,0.000439,7,0.001106,16
P_60ed17a9d7c1c9b,2.9993,0.000385,6,0.000404,6
P_6b5d7290e16dbcdc,-2.00678,0.000398,6,0.000775,6
P_515e30cd4bf3a203,36.3981,0.000325,6,0.000268,6
P_5e05284159050d05,8.66895,0.000414,7,0.017008,95
P_632be6a899d005c8,-2.09006,0.000489,5,0.000302,5
P_23d9cac8afd9998f,0.121366,0.000453,7,0.000844,6
P_2786bd386db8eee5,0.160469,0.000324,4,0.000424,4
P_48fdd7f669bc0a9d,14.0191,0.000434,7,0.000346,7
P_7cc965f904d9aed,2.17732,0.000443,6,0.291464,1500
P_4c5b6ecfc09ac172,4.8594,0.000294,5,0.000221,5
P_287fc41ced057337,-3.78969,0.00034,3,0.344275,1500
P_5480883cc302f1da,-2.30519,0.004095,77,0.018207,220
P_64682e05c8c9d6c4,10943.5,0.000343,6,0.000243,6
P_7c86d04726b936e3,  5000
-(----)
   3,0.000732,16,0.001428,16
P_6dc5742367a4c8c7,2.7146,0.000589,13,0.000855,8
P_350acba1d8e0b206,-0.169724,0.000417,7,0.000542,5
P_77548787e24ebf6a,5002.56,0.012155,275,0.056976,1039
P_758afeee62d4c4f6,-1.08706,0.000466,8,0.001869,6
P_1c0357fe4d8a9a74,7.61404,0.101503,1500,0.00434,51
P_24dac76273a8a15a,-0.233996,0.000409,7,0.000432,5
P_157ac4730b0de7b3,1.30895,0.066256,1500,0.001458,14
P_4aad8125b3b20791,-10.0967,0.078082,1500,0.365914,1500
P_354050d2498557cd,0.146262,0.000367,5,0.000606,4
P_cfba8bb423cc801,-17.7941,0.000535,9,0.026207,153
P_5dca3a65846dc8a6,17500
-----
  3,0.000391,4,0.001016,26
P_7d396056c0206f06,2.00875,0.000384,6,0.000711,6
P_44ba500564ce5deb,26.6733,0.048967,1500,0.037473,1500
P_776e683825796c1,1.52513,0.048169,1500,0.052307,1500
P_7629e81f67f5aa0a,89.4263,0.000419,8,0.000344,10
P_467d1d96d1cd1751,2841.66,0.000375,7,0.000269,7
P_239b8a6efa241456,6.88762,0.001577,44,0.000379,10
P_7f22a699008cf2ce,-1251.38,0.00156,39,0.000399,9
P_55dbffa8b6830036,2.23763,0.00031,5,0.000247,5
P_dce5b403cb9c51d,-0.180555,0.000411,6,0.000419,5
P_7f8507462be73a6d,17500
-----
  3,0.002316,60,0.002865,72
P_1f97e475c99b051f,64.5049,0.000402,7,0.00027,7
P_b29cb5b81f4e78f,1.50191,0.000312,5,0.000848,5
P_4d5273c59b2d9768,-4.12248,0.000372,6,0.000318,6
P_59c24d5718f26c0,-3.9484,0.000765,17,0.000589,17
P_76c17bceea1af3e,8.15875,0.00045,10,0.000424,10
P_77fbaa7742a665e9,-1.38349,0.002284,60,0.000387,6
P_2c29557313e9d96f,  27500
-(-----)
    3,0.002706,72,0.004207,97
P_4d8141a4912db629,70.2749,0.000396,6,0.000401,12
P_55824139ae220ee5,0.74999,0.000517,9,0.000665,6
P_2d5a883d2929d915,-0.114774,0.000472,8,0.001765,8
P_48fcf25056008126,1.90632,0.00041,8,0.000489,6
P_69656cf67cfbf3ba,-2.66732,0.000309,5,0.000499,5
P_1d657f8f85585ca,48.3279,0.000358,7,0.000269,7
P_2c4a2fd8a510c8e3,-6.12156,0.000661,9,0.432198,1500
P_3703086e324e0ec7,5.24892,0.00031,4,0.000386,4
P_1ed02a5809cee69e,12.7369,0.047771,1500,0.040296,1500
P_31497d9e80b7f2fb,-0.960009,0.000347,6,0.000334,5
P_1ff8ad2a8370aab1,-8.09867,0.002159,45,0.004518,15
P_4a5c0cf73ef5a0db,0.190669,0.000347,6,0.000455,5
P_4fad171d53b00c3e,0.523207,0.000434,6,0.00061,5
P_5c72070d7a6203ce,1.82248,0.048352,1500,0.000415,5
P_7ba54870f9955a44,-0.348115,0.000346,6,0.000554,5
P_7d396056c0206f06,-0.567953,0.000341,5,0.000652,5
P_5e9b1660facde882,0.108306,0.00037,5,0.000399,5
P_34cf9a94b2172309,0.14145,0.000558,9,0.001271,3
P_78c152c28f50d20a,0,0.000378,5,0.055914,1500
P_5d5ccb30b5a01d70,15079.6,0.00045,8,0.000295,8
P_4049e84ae5dda77c,7.87413,0.000459,10,0.000385,10
P_2bfdf4cc2f98921c,0.198528,0.000365,5,0.000879,6
P_f580d7fa9e4f7cb,-18.3089,0.001109,18,0.153035,1500
P_553acee9367df3c4,3.42979,0.000439,6,0.001152,5
P_322b117766dc1f6f,5828.35,0.001518,37,0.001217,37
P_b29cb5b81f4e78f,3.,0.000929,24,0.003204,23
P_24fe5a204c32e486,-1.3322,0.000285,4,0.003968,7
P_571e50eda33ebce6,5.7993,0.00039,6,0.001813,6
P_2ce58c89c1b62990,82.1151,0.000397,8,0.000343,10
P_36a4f341dec61016,7.0158,0.000534,9,0.001132,8
P_7722d21d2e809357,0.241384,0.066498,1500,0.018689,62
P_34cf9a94b2172309,0.267703,0.000731,13,0.00242,9
P_49edea831eac2249,-475.476,0.000461,9,0.000882,9
P_4b70e3e0da7689d5,2500,0.000433,7,0.000886,7
P_74ab2389b40f3124,0.839212,0.000391,5,0.000358,5
P_48fcf25056008126,0.672821,0.000333,5,0.000431,5
P_453ee61b4a392628,167.072,0.000481,5,0.001122,5
P_4943b94ea7891dbd,-7.78179,0.000395,6,0.000724,6
P_457d86c5f5b1a7af,-19.0682,0.005531,124,0.218754,1500
P_1d9ec9d61804e7c2,12558.4,0.000552,11,0.00036,11
P_43687530ee7979ac,-12.1517,0.000483,8,0.011056,115
P_26c7c3501361a0b9,-4.04003,0.000495,9,0.000418,6
P_457d86c5f5b1a7af,-12.6311,0.064309,1500,0.201823,1500
P_3fb89fcbe2533173,5126.3,0.000305,5,0.000212,5
P_2c2c65ca08f48299,-0.0561499,0.001007,22,0.094256,1421
P_1734ad262facf71f,3.99023,0.000371,6,0.000264,6
P_308839b4a2e23f1a,0.105835,0.000454,7,0.000537,6
P_1c79ea05a0cc32a4,-2.26537,0.000494,7,0.002021,25
P_542ca16c3c2f73f2,-413.883,0.000393,7,0.000356,7
P_2d5a883d2929d915,-3.76935,0.000389,6,0.001451,6
P_494c8d0466f4374,27.003,0.000422,8,0.000305,8
P_314b66c4a0aa4081,16.4375,0.002706,78,0.000388,11
P_27143b1e629499cc,2177.61,0.000315,4,0.000593,21
P_3fb89fcbe2533173,1939.68,0.00037,7,0.000262,7
P_2ce58c89c1b62990,56.917,0.000384,7,0.000401,12
P_76016361889e9b12,-0.291236,0.001436,37,0.001467,20
P_2755c225e2381c2f,-1254.34,0.000365,6,0.000328,6
P_fdac17d82fd08ae,0.0138728,0.000496,9,0.0006,7
P_53d1edba8427a44f,0,0.00037,5,0.000625,5
P_79db32a3bd518916,-2.42798,0.000428,7,0.012793,60
P_105464a1b68181f1,2500
----
 3,0.000449,6,0.001442,17
P_79160d2961d745d,-13.0565,0.000402,6,0.00157,14
P_44950a809fe20184,10.1764,0.049365,1500,0.04464,1500
P_3c61161622dc06da,-10000,0.000397,5,0.000272,5
P_2d5a883d2929d915,-4.13481,0.000388,6,0.001439,6
P_54861f9692c391f1,38931.1,0.000478,10,0.000355,10
P_53a1b953ad54c111,  17500
-(-----)
    3,0.000458,7,0.000901,7
P_453ee61b4a392628,222.972,0.000411,5,0.001146,5
P_4c72c8631e47d3ee,51.5019,0.000403,8,0.000355,8
P_410f1793eb3e1023,-2.93427,0.000346,6,0.000334,6
P_59784e34628d3200,-1.74411,0.000359,5,0.000388,5
P_79db32a3bd518916,2.57302,0.00035,5,0.00229,9
P_75c2c8374c5aecdd,-12.1443,0.000618,11,0.000812,8
P_1b8dea08b27885d4,  10000
-(-----)
    3,0.000363,5,0.000264,5
P_602f2287b6e82748,91.202,0.000388,8,0.000308,8
P_515e30cd4bf3a203,16.4963,0.048086,1500,0.040196,1500
P_11fa00850be3f21d,9583.2,0.000455,7,0.000388,7
P_5dca3a65846dc8a6,5000,0.00044,4,0.00092,23
P_4c4def8fd2ed777d,54.549,0.000489,8,0.000371,11
P_39f396f95911d5c5,56.3583,0.000741,19,0.000562,19
P_5c94bc65d6a5254,-0.813938,0.000311,5,0.000295,5
P_571e50eda33ebce6,6.64074,0.000462,8,0.002034,7
P_11748d8ea095e212,38.6881,0.000322,6,0.000253,6
P_6b6fba679348020e,-7500,0.003132,71,0.001088,21
P_5c72070d7a6203ce,2.59226,0.000353,7,0.000476,6
P_3a470049daf73850,0.0643402,0.000366,5,0.0004,4
P_cd15df2047ce4a0,-2.469,0.00039,5,0.000307,5
P_6ca88c5c98f9fe82,-2.63171,0.000343,6,0.000331,6
P_3ee7ce4e6c5ecda1,398.617,0.000343,6,0.000323,6
P_673d2666e81f1e8d,1.22566,0.000543,9,0.001038,8
P_3035e976410d85ff,4.42102,0.000391,6,0.003773,17
P_350acba1d8e0b206,-0.278581,0.000777,18,0.000617,6
P_4d5273c59b2d9768,-3.44627,0.053099,1500,0.044652,1500
P_69656cf67cfbf3ba,-0.00196661,0.000341,6,0.000539,6
P_57c602b0fd807a6b,25000
-----
  3,0.000471,8,0.00071,8
P_188756fcc1d8a479,-6667.39,0.000935,22,0.000819,22
P_2d5a883d2929d915,-5.9621,0.000421,7,0.001295,5
P_7bda93f7fbb804ce,-0.107606,0.000927,22,0.005402,61
P_7b211214a5d60464,0.485142,0.000408,6,0.000731,5
P_668ff5f87e3d2e6,0,0.00049,7,0.000876,7
P_6c4758cc2fe36893,1.69891,0.000487,10,0.0005,6
P_cfba8bb423cc801,-16.6321,0.063933,1500,0.002064,10
P_7b1db6d9b3415b5c,-3333.92,0.014549,359,0.004299,50
P_430522eee83f886c,1.94013,0.000395,7,0.000562,6
P_52741cea490cbb53,0.646918,0.000374,5,0.000575,4
P_1272cfcf0115978f,-8.55189,0.000399,6,0.000565,6
P_43687530ee7979ac,-10.014,0.00044,7,0.002739,27
P_71c07a846ad6db09,14.8037,0.047995,1500,0.03838,1500
P_208c5de0c569e162,40.6211,0.047655,1500,0.037929,1500
P_56a400ba7ba77e59,0.113214,0.000627,10,0.001137,9
P_2bfdf4cc2f98921c,0.208258,0.000409,6,0.000952,7
P_2f1521d3dbc18a64,0.386624,0.000306,5,0.000499,5
P_467d1d96d1cd1751,5600.73,0.049811,1500,0.035911,1500
P_3ff22c4a1272f025,-1.53387,0.000445,7,0.003159,11
P_2c4a2fd8a510c8e3,2.65323,0.000466,6,0.005654,21
P_2e7c49e68c2f1e9c,2.10743,0.000341,6,0.000702,6
P_700de3d34f6e6407,5000,0.00095,20,0.002028,20
P_1cbf2dd436f1b64,2.11114,0.000425,8,0.00048,6
P_6a5b0a3f6462fe0f,-0.275986,0.000531,7,0.000621,5
P_36a36a8816353aef,0.0706834,0.000401,5,0.000411,4
P_6f707b41db8b53c3,65.9481,0.000782,20,0.000596,20
P_9daf33d99847937,27.44,0.000324,6,0.000255,6
P_41dc1f892a558429,5.89686,0.00042,7,0.000327,7
P_59e860a961394ca4,-2.21301,0.000425,6,0.000309,6
P_206cfe2f4188dd31,-1394.56,0.000596,10,0.000494,10
P_57c602b0fd807a6b,27500
-----
  3,0.000432,8,0.000703,8
P_7fdfc673e2688828,-5.99181,0.000391,6,0.001244,15
P_d30a0e49388cb44,6250.92,0.000385,6,0.000392,6
P_9daf33d99847937,93.4487,0.000363,7,0.000266,7
P_cbff7d24319c22b,26.7948,0.000479,9,0.000329,9
P_32b2e9a02c7ab470,14.2718,0.00036,7,0.000281,7
P_4fad171d53b00c3e,0.165223,0.000365,5,0.000523,4
P_14221c72c9a50719,7665.13,0.000441,8,0.000286,8
P_4ec4c6a6987e70f9,23.8142,0.000297,5,0.000246,5
P_2b92b1d049ed6cc6,-0.134938,0.000343,6,0.000562,5
P_5e05284159050d05,6.64735,0.000375,6,0.012582,70
P_6c5fdc370e078504,0.242802,0.000452,7,0.000477,5
P_6cced621490561d0,0.285321,0.000399,5,0.000301,5
P_2f78fde2e9dd4115,99.6951,0.000324,6,0.00024,6
P_1cbf2dd436f1b64,3.71989,0.000353,7,0.000457,5
P_d8022592fb1499f,58.9996,0.000361,7,0.000279,7
P_48f1993cdefbe1d4,0.781094,0.004859,133,0.000334,5
P_157ac4730b0de7b3,0.9783,0.00036,5,0.000749,6
P_59e860a961394ca4,-4.03229,0.000423,6,0.00031,6
P_23c07aad09ee7328,56.6965,0.048224,1500,0.036381,1500
P_24af5bff6329ef81,0.94548,0.048415,1500,0.000412,5
P_5a895185bd87f531,36.0751,0.000325,6,0.000317,9
P_55d39f3bb8bd9cf1,0.323231,0.000414,6,0.001294,10
P_20e6ef3ef5f52d58,-7500,0.002101,53,0.005253,44
P_6b0f998422a4ec30,0.114518,0.000462,7,0.000499,5
P_1f97e475c99b051f,27.2977,0.000451,9,0.000318,9
P_97d90abda0eda29,-151.901,0.000433,7,0.000529,7
P_6ca305fe9daed22a,0.416513,0.000361,5,0.000845,5
P_410f1793eb3e1023,-1.03795,0.000443,6,0.000358,5
P_3bfb856a00cc5e7e,3.13306,0.000743,10,0.010431,89
P_4299dd0fb13581f9,-637.377,0.000407,5,0.000357,5
P_5ac45a3053ff2d0e,-1.51371,0.000515,7,0.001181,5
P_700d90135dacc96f,-0.347527,0.000342,6,0.00043,5
P_553e04c2afb72c54,-32.614,0.000624,9,0.003558,26
P_24f11bb7ac3b4e95,10.8595,0.048226,1500,0.041074,1500
P_1e7442839f1fd33,22.3297,0.000358,7,0.000278,7
P_1fee3a0950b85187,0.467117,0.00069,8,0.000549,3
P_398b2d1cf056095f,5.43706,0.076905,1500,0.322874,1500
P_6cc10a1afeed7f20,-3951.82,0.000523,8,0.000581,10
P_1329ea087d6e0b97,0.104837,0.000408,6,0.001151,8
P_4fcdf184b3a38386,2.31811,0.001247,25,0.002287,25
P_6d138261d36c4960,-55.2264,0.003815,68,0.011561,68
P_322b117766dc1f6f,4576.85,0.001393,36,0.001122,36
P_77c894cae29c41f4,47.3726,0.000328,6,0.000254,6
P_49edea831eac2249,-696.258,0.052636,1500,0.1141,1500
P_41dc1f892a558429,4.43864,0.000432,8,0.000365,8
P_7244d7e986dc98e5,-1.16852,0.000346,6,0.00033,5
P_11928912341dc577,  10000
-(-----)
    3,0.00049,10,0.00054,10
P_4bd26061dc225ff9,0.609279,0.000873,19,0.000497,6
P_7629e81f67f5aa0a,47.9462,0.047958,1500,0.035885,1500
P_32b2e9a02c7ab470,55.4536,0.000318,6,0.000252,6
P_11d54e57b5b1b7d0,16006.8,0.000403,8,0.000289,8
P_356c3874077657e3,-5.01253,0.000416,8,0.000659,6
P_4430119a46a03b21,-0.929163,0.000518,7,0.000791,6
P_1d9ec9d61804e7c2,22143.7,0.000317,4,0.000784,28
