Problem_ID,y_Target,Newton_absTime,Newton_iterSteps,GMGF_absTime,GMGF_iterSteps
P_5dca3a65846dc8a6,-10000,0.000826641,23,0.000817211,23
P_4d8141a4912db629,124.745,0.000301465,8,0.000226446,7
P_4cf52238ebee3723,-2091.56,0.000282757,6,0.00028715,6
P_34cf9a94b2172309,0.178583,0.00101496,22,0.00121608,4
P_377bc5186b4d74af,0.52553,0.000318612,7,0.00162379,7
P_11928912341dc577,  27500
-(-----)
    3,0.000573631,15,0.000651022,15
P_4c5b6ecfc09ac172,16.3826,0.0478923,1500,0.0359957,1500
P_55d39f3bb8bd9cf1,0.407083,0.000265779,5,0.000951895,8
P_4b70e3e0da7689d5,2500
----
 3,0.000358667,8,0.000860573,8
P_75b5acfba5efde53,3160.72,0.000220115,4,0.0349567,1500
P_38b981bac02a29d3,-77.2446,0.000431107,9,0.00218979,11
P_33b4eb43c6fb89fa,10.2578,0.000379298,8,0.063257,376
P_1d9ec9d61804e7c2,9682.81,0.000342528,9,0.000248991,9
P_227cde5f10e049cd,5.05242,0.000316395,7,0.000650135,7
P_6977250d083ed3fa,17500
-----
  3,0.000293357,7,0.000406513,7
P_1f8ee3cff5b90a74,9166.5,0.000285124,6,0.000368597,6
P_765f2b0fd4e952c3,21.74,0.000502656,9,0.00205913,9
P_4bd26061dc225ff9,0.3808,0.000533958,14,0.000397083,6
P_24aa4e3ddc6cd617,-0.413247,0.000359432,9,0.000370547,6
P_d30a0e49388cb44,1252.14,0.000327104,7,0.000354999,7
P_609f02e867680aa7,-2.72609,0.000282604,7,0.0776098,1500
P_4fad171d53b00c3e,0.137686,0.000249745,6,0.000425204,4
P_13ec720b0e9a9c19,1.60286,0.000237246,6,0.000355626,6
P_11fa00850be3f21d,7915.98,0.000325264,7,0.000295577,7
P_1272cfcf0115978f,-0.749066,0.000342961,7,0.000546746,7
P_183f67c9b3beb5d2,0.487509,0.00116168,32,0.000412569,6
P_cbff7d24319c22b,79.5405,0.000237494,6,0.000190062,6
P_46590e06d4a4b95a,1.30807,0.0238433,699,0.000240201,6
P_227cde5f10e049cd,-2.38196,0.000279233,6,0.000549708,6
P_4bf36ea43239385d,95.7938,0.000331369,7,0.00167763,7
P_2c29557313e9d96f,5000,0.00251705,73,0.00383563,91
P_1f97e475c99b051f,27.2977,0.000331773,9,0.000254395,9
P_3fb89fcbe2533173,3988.22,0.0489179,1500,0.0349096,1500
P_75589d8ad93e2435,-4729.16,0.013732,330,0.160732,1500
P_49c01f928a179ea7,8322.4,0.000244056,6,0.000180873,6
P_2d5a883d2929d915,-0.114774,0.000361974,8,0.00155284,8
P_59d00c5fed9acfab,0.14582,0.000353144,7,0.000569223,6
P_4b04dc8f8246a3a3,4580.66,0.00133934,37,0.000431703,11
P_3a7e758a0243d768,-4.5874,0.000210319,5,0.000456679,5
P_59d00c5fed9acfab,0.257716,0.000264623,5,0.000486176,5
P_6a5b0a3f6462fe0f,0.704303,0.000439162,8,0.00433638,52
P_44ba500564ce5deb,104.637,0.000399797,11,0.000302684,10
P_655ffebc9665005d,4.30883,0.000253594,5,0.000356563,5
P_7f1df9d8ee954b17,1.04307,0.0994914,1500,0.000359579,4
P_1babec2d41ca3e0e,85.4273,0.000203636,5,0.000158486,5
P_7b39c2bf10c8e206,3006.19,0.00032606,8,0.000441879,8
P_2aa89af5cf835080,2642.82,0.0491511,1500,0.0351189,1500
P_322b117766dc1f6f,822.359,0.00102321,28,0.00082549,28
P_4c4def8fd2ed777d,99.7981,0.000266764,7,0.000202543,7
P_2b92b1d049ed6cc6,-0.168673,0.000254146,6,0.000457331,5
P_53d1edba8427a44f,2500,0.000333271,7,0.122447,1500
P_1c79ea05a0cc32a4,1.79761,0.000465847,10,0.00883334,111
P_77c894cae29c41f4,24.9173,0.0474458,1500,0.0375768,1500
P_6c4758cc2fe36893,2.42818,0.000465971,12,0.000438428,7
P_61d71aa7f0bd7a04,-0.148319,0.00117149,32,0.00046826,6
P_494c8d0466f4374,40.0806,0.000266331,7,0.000213269,7
P_3d3172ce9768f7ff,5833.33,0.000285948,7,0.000274762,7
P_4c72c8631e47d3ee,34.8443,0.000205009,5,0.00018012,5
P_cf95914ac69cebd,76.78,0.000269642,7,0.00020545,7
P_24dac76273a8a15a,-1.71894,0.000283514,7,0.000385544,6
P_322aebbf8cf96037,0.454274,0.000266095,5,0.000804106,8
P_5308297c687e8c07,-8.18203,0.00217967,50,0.00166422,7
P_61ef17ca7ea757db,-0.23522,0.000360518,9,0.000429937,6
P_5308297c687e8c07,-16.2495,0.000508768,11,0.315079,1500
P_13fb43469dd07931,27.427,0.0477993,1500,0.0356584,1500
P_2c29557313e9d96f,10000,0.00247347,72,0.0041064,98
P_136202a179685817,1.93435,0.0480461,1500,0.0528869,1500
P_421a5658dcc43d99,-1.33929,0.00292641,85,0.000513187,8
P_63513568e289a10d,0.105684,0.000303679,6,0.000852275,7
P_157ac4730b0de7b3,0.647654,0.000263934,5,0.00072657,7
P_33b4eb43c6fb89fa,-5.80811,0.000296377,6,0.00105324,6
P_4a5c0cf73ef5a0db,0.667342,0.000359077,9,0.00040607,6
P_6ccfe50efde89153,24.6514,0.000266959,7,0.000223605,7
P_345d4c06bd445e7e,  10000
-(-----)
    3,0.000414097,9,0.000484784,9
P_4a01ce096ce73cf2,-0.65976,0.000349213,8,0.00131986,7
P_77027e42c6f919b,6.17795,0.000172326,4,0.000212338,4
P_49edea831eac2249,-696.258,0.0520535,1500,0.113132,1500
P_4c4def8fd2ed777d,109.854,0.000237328,6,0.000182181,6
P_f580d7fa9e4f7cb,-18.3089,0.000996717,18,0.154886,1500
P_5f0de3c500ec67,-2.29834,0.000241077,5,0.000911051,5
P_1dc3cede2eaff440,4.85799,0.000312295,7,0.00152961,7
P_2755c225e2381c2f,-6668.32,0.000264348,6,0.000255306,6
P_257725481df2601b,7079.36,0.049114,1500,0.0348665,1500
P_53a1b953ad54c111,  5000
-(----)
   3,0.000440827,9,0.00099318,9
P_6768305f6b5b5c70,20000
-----
  3,0.000290657,6,0.000287847,6
P_257725481df2601b,7535.35,0.000243763,6,0.000181185,6
P_4b04dc8f8246a3a3,4997.53,0.001359,38,0.000434106,11
P_4d8141a4912db629,92.9707,0.0477797,1500,0.000253426,9
P_1f97e475c99b051f,109.98,0.000236265,6,0.000181377,6
P_3ff9afd8bfae8bc3,0.140957,0.000220048,4,0.000349982,4
P_6cb470d3e1b79d99,88.1854,0.000489714,14,0.0355746,1500
P_105464a1b68181f1,  5000
-(----)
   3,0.000440402,10,0.000803267,10
P_22a97b2fdc1bf2b9,0.159263,0.0649667,1500,0.00107016,11
P_975a145410dd91,-1527.95,0.000300437,7,0.000224584,7
P_cf95914ac69cebd,49.3291,0.0477439,1500,0.0359242,1500
P_9daf33d99847937,51.7589,0.000173275,4,0.00013255,4
P_3c8eb5511f121251,           -11
-9.51038 10,0.000985828,27,0.0020948,24
P_3ff22c4a1272f025,10.0385,0.000303493,5,0.361604,1500
P_7f6508557fcc0299,2500,0.000295728,6,0.000222671,6
P_133c6922e3d603a8,2500
----
 3,0.0110665,281,0.0147163,281
P_3ee7ce4e6c5ecda1,604.587,0.000282166,7,0.000279067,7
P_2f528361dd3ea780,23.3087,0.000236834,6,0.000238864,6
P_78c152c28f50d20a,  20000
-(-----)
    3,0.0612165,1500,0.000152199,2
P_19db1995b3211367,0.594863,0.000315877,6,0.000263329,5
P_7173b244acf4dd62,0.151421,0.000398333,8,0.000393474,5
P_1329ea087d6e0b97,0.0514479,0.000308569,6,0.156837,1500
P_777a7bfc79dff639,0.0289238,0.000352383,9,0.000968036,11
P_3ff9afd8bfae8bc3,0.0753398,0.00026487,5,0.000386161,5
P_544de9b76fc3d5e3,-5000,0.000367955,8,0.000782143,8
P_24aa4e3ddc6cd617,-0.826495,0.000535729,14,0.000375604,6
P_6ca305fe9daed22a,0.499596,0.000209105,5,0.000727272,5
P_4a6a73a28bc81b97,1788.86,0.000218661,4,0.0348357,1500
P_208c5de0c569e162,49.8552,0.0477669,1500,0.0377679,1500
P_3a7e758a0243d768,-0.550711,0.000212623,5,0.000446919,5
P_944be7bb2ee0d73,-1.00658,0.00026855,6,0.000216325,5
P_13ec720b0e9a9c19,1.76616,0.0476579,1500,0.0714158,1500
P_fa886bb4aaad2f5,4.3916,0.000180086,4,0.000135071,4
P_5a895185bd87f531,5.38977,0.000300528,8,0.000255493,9
P_6cced621490561d0,-9.33693,0.00034189,6,0.000282579,6
P_758afeee62d4c4f6,-3.11496,0.00023806,5,0.00187099,7
P_3bf876b0be6d1f89,6348.93,0.0488759,1500,0.0350663,1500
P_155c32f4ae9512d2,62.6997,0.0477386,1500,0.000585975,23
P_713863e7cf504367,  20000
-(-----)
    3,0.000934866,26,0.00205083,26
P_331481b89c5924c8,-0.108762,0.00026288,5,0.00126036,6
P_6d138261d36c4960,-38.9236,0.00156105,27,0.140987,854
P_5c1b7e9f28f0a96d,3310.02,0.000277818,7,0.000203766,7
P_5645486e49215812,-9.49544,0.074751,1500,0.00241772,20
P_db073b00366ef6f,-1.42075,0.000247344,6,0.000194069,6
P_4299dd0fb13581f9,-476.057,0.000288273,5,0.000277205,5
P_42050258b8771095,-3.19135,0.00025464,6,0.000191106,6
P_2c6da3dad24df356,22.9808,0.000428222,12,0.000341979,12
P_f3c151a17304418,4996.61,0.000292996,7,0.00024734,7
P_73c7cdaed94f6434,0.14267,0.000440262,9,0.00102412,9
P_673d2666e81f1e8d,1.3475,0.000220731,4,0.00046419,4
P_35ae94d4ca8e73ee,1.35499,0.000248016,6,0.00021508,5
P_38ed4e2093bd8b7e,-2.71345,0.000323993,7,0.000478801,6
P_639af7495bdb8633,35987.5,0.000220703,4,0.00162225,68
P_1e7442839f1fd33,20.0183,0.000298993,8,0.000242534,8
P_2b92b1d049ed6cc6,-0.219275,0.000256501,6,0.000455707,5
P_39f396f95911d5c5,33.4413,0.0477544,1500,0.0359011,1500
P_7f6508557fcc0299,7500,0.00025246,5,0.000197844,5
P_57c602b0fd807a6b,20000
-----
  3,0.000330592,8,0.000605836,8
P_2cbacc7d52362f03,-0.624215,0.000254558,6,0.000215862,5
P_5c94bc65d6a5254,-0.344633,0.00029125,7,0.000258836,6
P_59784e34628d3200,-7.26843,0.000258485,5,0.000305271,5
P_7a053c0244dbeffa,-0.450468,0.00116619,32,0.000362008,5
P_5d5ccb30b5a01d70,10351.3,0.000244668,6,0.000179099,6
P_4c72c8631e47d3ee,51.5019,0.000301864,8,0.000274337,8
P_3983504992cfd8b3,-2.00786,0.000273262,6,0.000446352,6
P_2c4a2fd8a510c8e3,5.84406,0.00182094,34,0.433171,1500
P_1a88481effcaeefe,-3.13027,0.000214897,5,0.000324413,5
P_2a2582ff07b4aeec,-5.02503,0.000385036,8,0.000623664,6
P_105464a1b68181f1,12500
-----
  3,0.000255365,4,0.00203424,27
P_cbff7d24319c22b,85.7458,0.000332442,9,0.000265902,8
P_234dcb8428bf30d6,10000.,0.0032935,78,0.000574496,15
P_78c152c28f50d20a,0,0.000253862,5,0.0553514,1500
P_46c9bcfe5de8ccc4,3.98132,0.000268822,7,0.000324924,5
P_66d9095ccfab3eca,127.661,0.000203699,5,0.000156787,5
P_632be6a899d005c8,-1.26221,0.000323172,6,0.000279913,6
P_12d7f435de135fc2,-1.90852,0.000283859,7,0.000322299,5
P_2e7c49e68c2f1e9c,1.05385,0.000247258,6,0.000519577,5
P_32b2e9a02c7ab470,14.2718,0.000269972,7,0.00021343,7
P_69656cf67cfbf3ba,-0.668306,0.000246952,6,0.000438319,6
P_4049e84ae5dda77c,15.3063,0.000331498,9,0.000290224,9
P_23c07aad09ee7328,67.731,0.000203047,5,0.000157711,5
P_542ca16c3c2f73f2,-7916.06,0.000697359,19,0.000669861,19
P_1ca47e554c4304af,2.24234,0.000244104,6,0.00343279,8
P_13fb43469dd07931,98.9117,0.000298757,8,0.0355611,1500
P_69656cf67cfbf3ba,0.997542,0.000309717,8,0.000438123,6
P_2a2582ff07b4aeec,-2.91144,0.000300103,6,0.000619526,6
P_3888e8b63c761903,-1.99983,0.000256371,6,0.000373253,6
P_4dc45c43772b5583,-5715.2,0.000356253,7,0.000284761,7
P_433a2e90dd54647c,0.364464,0.000319018,6,0.000329124,6
P_4670546aef927444,-12.8818,0.000801969,13,0.00221575,12
P_7cc965f904d9aed,0.704647,0.000286563,5,0.00149953,5
P_dce5b403cb9c51d,-0.296958,0.000288804,7,0.000314902,5
P_553e04c2afb72c54,-19.2208,0.00042921,8,0.00384301,28
P_1a88481effcaeefe,-2.32803,0.000248489,6,0.000322601,5
P_6ca305fe9daed22a,-0.829745,0.000307452,8,0.000828527,6
P_a0afe342cbe8929,-1665.9,0.000460008,10,0.000422461,10
P_82ce5362797b520,290.716,0.000218617,4,0.0351693,1500
P_542ca16c3c2f73f2,-7499.27,0.000702714,19,0.000667422,19
P_48f1993cdefbe1d4,0.45719,0.000248338,6,0.00021052,4
P_19db1995b3211367,1.41145,0.0667113,1500,0.000220592,5
P_1d9ec9d61804e7c2,7765.75,0.000310962,8,0.000227735,8
P_4fcdf184b3a38386,2.93571,0.000220803,4,0.000433721,4
P_2b92b1d049ed6cc6,-0.286744,0.000324496,8,0.000455201,5
P_379b87bd1f7bc45f,0.257719,0.000684067,19,0.103178,1500
P_776e683825796c1,6.80204,0.000266651,7,0.000294977,7
P_5c1b7e9f28f0a96d,11485.5,0.000179676,4,0.000133673,4
P_668ff5f87e3d2e6,5000
----
 3,0.00185089,42,0.00413787,42
P_79be0285f94e7a74,179.707,0.000333915,7,0.000571702,7
P_69656cf67cfbf3ba,0.331203,0.000245382,6,0.000442008,6
P_4747865f8b74b87b,-3.92017,0.000220944,5,0.00020226,5
P_79160d2961d745d,3.27047,0.00030049,6,0.00401187,42
P_65fe3d8a702c966c,1.91667,0.000244796,6,0.000483845,5
P_64682e05c8c9d6c4,5988.37,0.000244835,6,0.00018174,6
P_3ee7ce4e6c5ecda1,-562.578,0.000507928,14,0.000513564,14
P_24aa4e3ddc6cd617,-1.30862,0.000706523,19,0.000378834,6
P_5c94bc65d6a5254,-0.512242,0.00025527,6,0.000221163,5
P_3911f4366007559e,0.193302,0.000303646,6,0.00052171,6
P_39f77dd24a4c181e,12.4626,0.0847104,1500,0.241686,1500
P_331481b89c5924c8,-10.7597,0.0638294,1500,0.255767,1500
P_356c3874077657e3,-5.69989,0.000424313,11,0.00077514,8
P_668ff5f87e3d2e6,20000
-----
  3,0.00243264,55,0.00541112,55
P_153f712003ed1885,-2.78357,0.000295705,6,0.000646102,7
P_713863e7cf504367,20000
-----
  3,0.000971538,27,0.00216363,27
P_14a6da9819dff552,  2500
-(----)
   3,0.000585866,12,0.00077848,12
P_64743a3061cd0b55,0.722579,0.00566674,163,0.000272652,6
P_4aad8125b3b20791,-6.24819,0.00117898,22,0.37136,1500
P_20c84a02474f56e,1664.89,0.0121972,309,0.000768395,17
P_32d8c7a99c0343e7,6360.18,0.000219333,4,0.00217589,91
P_55dbffa8b6830036,3.19753,0.000214023,5,0.000179988,5
P_433a2e90dd54647c,2.25404,0.0187297,547,0.0603936,1500
P_7638cd35d0a223b,-2.31256,0.000255652,6,0.000264811,6
P_e4f4d56b186673,-420.648,0.000651532,17,0.000573366,17
P_5c731d321e4f92bd,31.8954,0.000268338,7,0.000226593,7
P_3f7555b82e1af69e,1.01245,0.000491176,11,0.00159187,8
P_7b328ce8f2c07e5d,20.9402,0.00033519,9,0.000290125,10
P_4bd26061dc225ff9,0.0761599,0.000286839,7,0.000366624,5
P_59c24d5718f26c0,-2.73057,0.000277214,5,0.000222937,5
P_d8022592fb1499f,69.6624,0.00029786,8,0.000240462,8
P_188a3c619fb6985c,0.889642,0.000309834,6,0.00148837,5
P_59d00c5fed9acfab,0.161805,0.000353458,7,0.000574648,6
P_6b5d7290e16dbcdc,-14.0747,0.000301135,6,0.000773751,7
P_75b5acfba5efde53,4679.93,0.000218663,4,0.00219431,92
P_7c86d04726b936e3,25000
-----
  3,0.00127959,35,0.00274137,35
P_356900fc301cae8f,0.900754,0.0484678,1500,0.0357391,1500
P_4aad8125b3b20791,-10.0967,0.0761967,1500,0.362605,1500
P_e7d0c17d5b13271,125.981,0.000365533,10,0.000304825,10
P_2aa89af5cf835080,18649.9,0.000212097,5,0.000158515,5
P_6c5968946a545770,1168.13,0.000275715,7,0.000204736,7
P_322aebbf8cf96037,0.58839,0.000265301,5,0.000626504,6
P_41dc1f892a558429,7.35509,0.000298599,8,0.000289362,8
P_4670546aef927444,-1.50507,0.000750334,12,0.00221963,12
P_5c94bc65d6a5254,-0.411677,0.000289653,7,0.000217864,5
P_13fb43469dd07931,106.854,0.000269037,7,0.00020484,7
P_63513568e289a10d,0.127416,0.000222096,3,0.0020187,18
P_4430119a46a03b21,0.677094,0.000412248,7,0.000685008,6
P_22a97b2fdc1bf2b9,0.322375,0.0659999,1500,0.13148,1500
P_490273d8d26f6180,-6.0956,0.000563638,12,0.13184,1500
P_5c731d321e4f92bd,12.1771,0.000398904,11,0.000331039,11
P_3fb89fcbe2533173,801.602,0.000342097,9,0.00025009,9
P_1272cfcf0115978f,-3.35001,0.000301897,6,0.000462965,6
P_251bc3336123a780,-17.4263,0.00043057,9,0.0369555,374
P_32b2e9a02c7ab470,45.7637,0.0478924,1500,0.0377518,1500
P_11d54e57b5b1b7d0,4684.3,0.000243928,6,0.000180079,6
P_7d598f8afb7b142b,21.047,0.000463446,13,0.00037977,13
P_639af7495bdb8633,31522.1,0.00021948,4,0.000968904,40
P_34cf9a94b2172309,0.27513,0.00106325,23,0.00176345,7
P_602f2287b6e82748,66.6897,0.000268607,7,0.000343587,12
P_1c46894ea0b616f3,2.93615,0.000270232,7,0.000407979,7
P_68d961e9247bc53c,1.08896,0.00307904,90,0.000440995,7
P_331481b89c5924c8,-5.71451,0.00691555,162,0.258316,1500
P_3c61161622dc06da,  5000
-(----)
   3,0.000300899,6,0.000235116,6
P_2f78fde2e9dd4115,21.3701,0.0482667,1500,0.0359703,1500
P_46a963189f2a723e,-2.42543,0.000519805,9,0.000700617,6
P_53de151289f71833,11.4674,0.000204444,5,0.000192018,5
P_3ee7ce4e6c5ecda1,-219.294,0.000414048,11,0.000404225,11
P_68d3745471fb7b25,0.338019,0.000398306,8,0.000719113,6
P_11928912341dc577,2500,0.00042932,11,0.000492719,11
P_518d8442ab0ada6b,-1.03126,0.000301484,8,0.000445047,17
P_36a36a8816353aef,0.0951285,0.000309689,6,0.000472548,6
P_6c5968946a545770,1633.69,0.000179416,4,0.000134461,4
P_248ce51705f9710a,7162.97,0.000440628,12,0.000322015,12
P_4a5c0cf73ef5a0db,1.52535,0.000533813,14,0.000456139,7
P_64682e05c8c9d6c4,3510.81,0.000275083,7,0.000202069,7
P_5658f9514bfb2843,-49.4165,0.000929611,16,0.27774,1500
P_6d138261d36c4960,-93.2661,0.00096719,16,0.245259,1500
P_776e683825796c1,8.12127,0.000235171,6,0.000254934,6
P_24fe5a204c32e486,-0.50293,0.000245678,6,0.00317121,6
P_75fce041f1f7c7da,6244.57,0.000412349,11,0.00029869,11
P_2ce58c89c1b62990,66.9962,0.000333175,9,0.000303683,11
P_433a2e90dd54647c,0.446619,0.000321144,6,0.000280923,5
P_5c731d321e4f92bd,21.2779,0.000335716,9,0.00027651,9
P_655ffebc9665005d,3.54587,0.00021363,4,0.000298352,4
P_b93a695eb979011,0.0756195,0.000252414,6,0.000233174,4
P_77b0f82d32b5fb7f,11.1225,0.0482296,1500,0.037914,1500
P_69656cf67cfbf3ba,3.99607,0.000407033,11,0.000707734,9
P_33b4eb43c6fb89fa,-2.23791,0.000211805,4,0.0007543,4
P_a0afe342cbe8929,0.923111,0.00030699,5,0.00032067,7
P_377bc5186b4d74af,5.8755,0.000321095,7,0.00183162,8
P_15b7517656d89fc6,87.0716,0.000364538,10,0.000661693,26
P_39fe2bde799ab90,-7918.06,0.000226473,5,0.000194873,5
P_4ed865acd408df01,0.011389,0.00024997,6,0.00060076,6
P_2f78fde2e9dd4115,73.5868,0.000236719,6,0.000181892,6
P_248ce51705f9710a,3961.24,0.000276072,7,0.000203355,7
P_7f6508557fcc0299,-5000,0.000251709,5,0.0001963,5
P_f3c151a17304418,8749.15,0.000258032,6,0.000220552,6
P_632be6a899d005c8,-2.22804,0.000278527,5,0.000227926,5
P_7b328ce8f2c07e5d,63.6428,0.0479588,1500,0.0372684,1500
P_6dc5742367a4c8c7,1.92389,0.000853785,24,0.000436695,5
P_2e7c49e68c2f1e9c,0.31634,0.000248154,6,0.000533067,5
P_8fad95fdd3f1c6c,3.83117,0.000944354,28,0.0003738,9
P_2ad19bb50783d979,-0.749178,0.000293801,6,0.00157229,19
P_553e04c2afb72c54,-22.5691,0.000380647,7,0.0071816,55
P_5e38b148e9be78a5,-22.9064,0.00235055,44,0.204171,1500
P_2e7c49e68c2f1e9c,0.000264718,0.000555906,15,0.00116542,11
P_cd15df2047ce4a0,-3.20103,0.000233187,5,0.000192893,5
P_fdac17d82fd08ae,0.136773,0.000289142,7,0.000343583,5
P_5c731d321e4f92bd,39.4793,0.000237404,6,0.000247661,7
P_b29cb5b81f4e78f,-1.74397,0.000213222,5,0.0007073,5
P_130f7768a2912490,58.0819,0.000238272,6,0.000182973,5
P_35ae94d4ca8e73ee,1.31965,0.000287028,7,0.000211862,5
P_6b76d8d5b88f4bfd,2.80301,0.000464749,7,0.000890597,9
P_2bf66c0c47bd2f59,-0.928188,0.00905206,259,0.000376401,6
P_f3c151a17304418,9166.1,0.000259992,6,0.000220042,6
P_6ca88c5c98f9fe82,-2.74852,0.000214216,5,0.000221195,5
P_4049e84ae5dda77c,33.8866,0.000333783,9,0.000230818,6
P_6767ed6c1274a770,-367.538,0.0718115,1500,0.10214,1500
P_4430119a46a03b21,-2.53542,0.000257735,4,0.000495395,4
P_6ca88c5c98f9fe82,-1.6972,0.000247797,6,0.000254867,6
P_5472cc9f26da60dd,-1.33523,0.000254512,4,0.00257774,20
P_d0f43b667edc090,0.139825,0.000399451,8,0.282315,1500
P_322b117766dc1f6f,2908.19,0.00123182,34,0.000998018,34
P_4747865f8b74b87b,-3.55898,0.000217461,5,0.000201019,5
P_4607cfd44e287c55,0.294471,0.000438103,9,0.000455916,6
P_39a7bcb71550a951,5416.98,0.00272847,79,0.00117099,28
P_7b1db6d9b3415b5c,-6250.33,0.0140639,358,0.00419386,51
P_6f91b5f2d0457e24,85.1691,0.000237221,6,0.000190067,6
P_62ec84005831faf4,9.30952,0.000391249,8,0.000347183,7
P_673d2666e81f1e8d,1.45411,0.000307891,6,0.000568328,5
P_2b92b1d049ed6cc6,-0.101204,0.000183123,4,0.11209,1500
P_3bf876b0be6d1f89,5884.58,0.000244306,6,0.000180044,6
P_4bd26061dc225ff9,0.26656,0.000428735,11,0.000414814,6
P_5ae23bf20c7277c0,27500
-----
  3,0.000756453,21,0.00319299,21
P_3703086e324e0ec7,-4.13542,0.000214901,4,0.000297058,4
P_5645486e49215812,-6.91798,0.000805485,15,0.00456816,39
P_765f2b0fd4e952c3,35.4822,0.000700429,13,0.00282029,13
P_248ce51705f9710a,2760.6,0.000248322,6,0.000181783,6
P_14e4115c5c773209,-1867.48,0.000417462,9,0.000451497,9
P_13fb43469dd07931,118.769,0.000301821,8,0.000199135,6
P_2b9ee4f7ff8e79c,5621.8,0.000218971,4,0.000857449,35
P_e4f4d56b186673,-3336.1,0.00121919,33,0.00108077,33
P_46590e06d4a4b95a,0.516754,0.000264355,6,0.00021263,5
P_36a36a8816353aef,0.0755724,0.000266022,5,0.000316517,4
P_7f8507462be73a6d,17500
-----
  3,0.00211427,60,0.00272446,72
P_5e38b148e9be78a5,0.844692,0.000361885,6,0.000846771,6
P_cbff7d24319c22b,26.7948,0.000335897,9,0.000265631,9
P_4a5c0cf73ef5a0db,2.09736,0.000639279,17,0.000437199,7
P_2a3e2d3c3244ac54,  25000
-(-----)
    3,0.000326978,7,0.000621929,8
P_cf95914ac69cebd,57.1722,0.00020255,5,0.00015572,5
P_457d86c5f5b1a7af,-14.7768,0.0639346,1500,0.20302,1500
P_74ab2389b40f3124,0.706121,0.000275277,5,0.000256014,5
P_1d9ec9d61804e7c2,10641.3,0.0493687,1500,0.0352626,1500
P_609f02e867680aa7,-2.7855,0.000278648,7,0.000352346,5
P_7722d21d2e809357,0.174332,0.00044354,9,0.00269081,8
P_639af7495bdb8633,15148.8,0.000218199,4,0.000342888,13
P_1b8dea08b27885d4,25000
-----
  3,0.000251619,5,0.000197785,5
P_db073b00366ef6f,-1.23742,0.000246052,6,0.00019481,6
P_54c3b3d96c8be28f,  10000
-(-----)
    3,0.00151536,43,0.00363376,43
P_79db32a3bd518916,4.65677,0.00107195,26,0.0148314,72
P_41e3a11acba034dd,0,0.000328782,7,0.0027579,44
P_6b6fba679348020e,  25000
-(-----)
    3,0.00280701,71,0.000998066,21
P_63a4f2859f89e33e,  2500
-(----)
   3,0.000212663,4,0.00446238,86
P_975a145410dd91,1431.1,0.000336257,8,0.000250789,8
P_77027e42c6f919b,6.83449,0.000236962,6,0.000293129,6
P_7173b244acf4dd62,0.239427,0.000353461,7,0.000401572,5
P_208e6fdb6084382a,61.4852,0.000204621,5,0.000252266,9
P_7bda93f7fbb804ce,-0.155431,0.00112641,31,0.0324383,377
P_5848060912b7e0f0,12500
-----
  3,0.00161018,41,0.00276831,41
P_2755c225e2381c2f,-9167.08,0.000298028,7,0.000288399,7
P_74ab2389b40f3124,0.839212,0.000276099,5,0.000258549,5
P_7722d21d2e809357,0.219033,0.000398848,8,0.00323641,10
P_668ff5f87e3d2e6,12500
-----
  3,0.00224702,51,0.00497624,51
P_350acba1d8e0b206,-0.20601,0.000677229,18,0.000434406,5
P_171d502605a1514d,-20.5991,0.000491883,9,0.00189776,6
P_2df6edb776c5a32a,320.568,0.000244723,6,0.000179348,6
P_2a3e2d3c3244ac54,-2500,0.000283945,6,0.000746535,10
P_1bb643159da70f01,-0.113163,0.000317058,8,0.000350063,5
P_59784e34628d3200,-3.95384,0.000258791,5,0.000307582,5
P_1552b659db70288b,9.76644,0.000649808,19,0.000283373,8
P_568fe0decd2380f0,-80.827,0.00589915,112,0.000826294,2
P_3983504992cfd8b3,-1.16804,0.000275074,6,0.000446949,6
P_52741cea490cbb53,0.634571,0.000308636,6,0.000575139,5
P_f580d7fa9e4f7cb,-1.69279,0.000362501,6,0.00321421,30
P_588f3bf3c82bd05e,45163.8,0.000219155,4,0.000390215,15
P_9daf33d99847937,30.9141,0.0477384,1500,0.0360936,1500
P_630a04c7034fd306,20.8607,0.000270102,7,0.0356925,1500
P_130f7768a2912490,38.0164,0.000592352,17,0.000192336,6
P_2bf66c0c47bd2f59,-0.352549,0.000253327,6,0.000329569,5
P_362502cd6b5d9f66,1751.24,0.000614549,13,0.000559344,9
P_3c61161622dc06da,5000,0.000298747,6,0.00023365,6
P_4b36bfa0817ba91e,68.0242,0.000499551,8,0.000414787,8
P_b0ba1e9ddd17d6e,25.6296,0.047242,1500,0.0378064,1500
P_542ca16c3c2f73f2,-9166.42,0.000734344,20,0.000705563,20
P_46c9bcfe5de8ccc4,4.74733,0.000238242,6,0.000330053,5
P_467d1d96d1cd1751,3761.35,0.00031053,8,0.000227626,8
P_3035e976410d85ff,2.42931,0.000246441,5,0.00281032,13
P_62ec84005831faf4,3.27393,0.000257385,5,0.000250057,5
P_61d71aa7f0bd7a04,-0.0918168,0.0894979,1500,0.110574,1500
P_208e6fdb6084382a,24.7112,0.0479112,1500,0.0359103,1500
P_5e9b1660facde882,0.115907,0.000264901,5,0.000317812,5
P_3983504992cfd8b3,-0.328212,0.000311292,7,0.000504932,7
P_630a04c7034fd306,24.415,0.000236611,6,0.000371329,14
