Problem_ID,y_Target,Newton_absTime,Newton_iterSteps,GMGF_absTime,GMGF_iterSteps,x0,f(x0),f'(x0),f''(x0),kappa
P_7e7ee7e7bb056614,1.00073,0.000482,7,0.002572,7,4.316091366115302,-0.9897107949030817,-0.7747399013692394,4.521958184690318,8
P_6ca305fe9daed22a,-0.580494,0.000414,7,0.001003,6,3.8549361211283077,0.7634043625965844,261.7918729379981,-125267.29050682217,-2
P_1329ea087d6e0b97,0.124252,0.000767,14,0.002267,20,2.5777522841346308,0.12259895107688784,0.02364232427305093,-0.3881999459441242,-25
P_234dcb8428bf30d6,836.785,0.003567,80,0.000698,16,0.7596056169085799,3.4796259635806943,0.6630114072232853,35.38559303760555,25
P_4b04dc8f8246a3a3,2913.17,0.001418,35,0.000515,11,0.6626423888779271,-3.810869085505929,5.984032046185876,31.22658972004276,1
P_673d2666e81f1e8d,1.3475,0.000314,4,0.000566,4,1.2356322267773212,1.3433816396209137,-0.3131684022090994,0.3477138018883259,4
P_5e38b148e9be78a5,0.844692,0.000461,6,0.000965,6,1.587121796614749,-2.786002722887355,6.449391558067649,5.922850113432423,0
P_568fe0decd2380f0,-38.7391,0.000482,5,0.339431,1500,2.219663479253768,-10.63147038518033,3.795169287967991,14.79896417048348,1
P_136b07d75b5e6cd1,0.0802586,0.000627,14,0.000571,7,1.0986850831730237,0.008000772790897417,-0.03891272695988396,0.18820347629085626,25
P_2aa89af5cf835080,16363.1,0.000335,6,0.000241,6,254.51438453498525,22629.216676820863,-1383.3351730247161,95.43435011644556,0
P_59e860a961394ca4,-3.83014,0.000406,6,0.000307,6,2.9263882367471483,-3.001381204368181,0.4633202563734484,-0.0715222910217255,0
P_2e7c49e68c2f1e9c,0.105623,0.000402,8,0.000739,6,2.2861764132981577,0.5834271557183537,-0.5113599333921499,0.39671115870216833,2
P_3efb333204027130,6.69603,0.000487,8,0.209399,1500,4.8688047155191185,-3.525462782931639,-1.1972905075701181,-0.7221071593042121,-1
P_d30a0e49388cb44,1252.14,0.000453,7,0.000447,7,-1.6767250331966466,3818.274386082908,-26418.611761801258,166716.84833879658,0
P_59d00c5fed9acfab,0.401583,0.000391,5,0.000529,4,0.6214795922897292,0.3960591848953664,-0.8322101907565611,-6.033636825220615,-9
P_58e8d15798883bbe,33.7774,0.000384,8,0.000335,9,1097.171778704756,57.20489549491041,0.0169095580227662,-3.610409895937264e-05,0
P_989ea68f98e618c,2.60812,0.000292,5,0.000362,4,70.03174225311099,2.550696399319838,0.013731065644807174,-0.00033574464348562065,-2
P_5308297c687e8c07,-17.5941,0.000447,7,0.321022,1500,-0.49984668188477244,-4.340903694388393,-1.8260523339432728,1.9791285924221567,1
P_66d9095ccfab3eca,44.003,0.000581,14,0.000442,14,129.32185782210018,129.43730663966687,0.1819451311878605,-0.003680842671817805,0
P_5c731d321e4f92bd,25.8282,0.000465,9,0.000344,9,127.95995362091821,37.301065376229005,0.0731712273078935,-0.0013327714503736858,0
P_4747865f8b74b87b,-4.55226,0.000305,5,0.000266,5,1.2490806303863975,-4.17805792030178,0.5222381658834155,-0.0652773865532181,0
P_2e7c49e68c2f1e9c,1.47528,0.000334,6,0.000697,6,2.2861764132981577,0.5834271557183537,-0.5113599333921499,0.39671115870216833,2
P_124b93cdb1863207,-65.2309,0.000608,11,0.001683,11,3.213041966740782,-12.937874378259366,-5.814707911124212,-0.34615773540950556,0
P_75c2c8374c5aecdd,-6.62184,0.000487,8,0.000761,7,0.32771440058293866,-0.12210476899591878,3.0649201756347217,-63.80141865154913,-7
P_39fe2bde799ab90,-3337.8,0.000395,7,0.000324,7,6.556064291651246,-9239.87244576751,-5635.654967766,-2578.981595235855,0
P_632be6a899d005c8,-3.60779,0.000431,4,0.000295,6,3.4539648946381156,-1.8542687083657545,0.49618620031845656,-0.13277511736875217,-1
P_7244d7e986dc98e5,-0.613259,0.000345,5,0.000377,5,3.225483333864391,-0.7198233913962648,0.2479721888318932,-0.0854240181258983,-1
P_36dd4c16177b360e,-9583.44,0.001454,32,0.001952,32,-0.9341477255019868,-16.315868904212575,145.2751198975141,-1329.4600219526474,0
P_73c7cdaed94f6434,0.104721,0.000364,5,0.000598,4,0.94743932291696,0.10710442198498633,0.12378035709185514,-0.28407930398283354,-19
P_3ff9afd8bfae8bc3,0.112249,0.000364,5,0.000521,5,0.4000298222564105,0.14297021455899842,0.31309634891237437,-1.2094034972852652,-12
P_2d5a883d2929d915,-1.21115,0.000502,9,0.00166,7,-6.161098078049832,-5.537214841235519,-4.921724270819065,20.858134015700006,1
P_1ee73b659afbaf7a,91.5812,0.000322,6,0.000243,6,882.3703906291566,99.43335950274819,0.04309789751009028,-8.36873487327288e-05,0
P_3f7555b82e1af69e,8.50145,0.000481,8,0.001433,6,-6.682620807721737,2.5107752061209774,-1.268094612254476,1.5564715433160639,1
P_b0ba1e9ddd17d6e,42.4257,0.000357,7,0.000277,7,137.5329417588436,56.2932826619095,0.14211708413332722,-0.0019021747294313443,0
P_1c0357fe4d8a9a74,0.363913,0.000483,8,0.001252,13,0.1452289147480382,1.1152210474081818,4.7589064270077905,-2088.325505032866,-25
P_6768305f6b5b5c70,0.0,0.00047,7,0.000401,7,-2.536476944440004,3630.0689829043986,-23990.865260523824,96813.9824322469,0
P_6f91b5f2d0457e24,44.5923,0.000457,10,0.000388,11,1170.7989619095697,80.69343536849848,0.01856270167458142,-3.1677966092391065e-05,0
P_359cbbe6294ef42b,3.51819,0.00042,7,0.001649,7,-8.982758263486026,4.96466191200008,0.6713385300987844,-8.843122744597148,-20
P_582ba632776f0cb9,43.2922,0.000297,5,0.000249,5,50.292165623936754,43.5299871314279,0.11839420573114103,-0.007514188707898902,-1
P_227cde5f10e049cd,-0.19538,0.000338,5,0.000601,5,-2.070209046627003,1.2814361425427307,-11.330535310291058,-3.8221589824988063,0
P_7629e81f67f5aa0a,104.981,0.047588,1500,0.000288,8,976.083284970472,136.0892463001578,0.029519222795976192,-7.58345975432331e-05,0
P_2bf66c0c47bd2f59,-0.122294,0.000342,6,0.000368,4,3.1088648005479556,-0.2084220083151417,0.13453841446530426,-0.08684584278388317,-5
P_38a74833335b6c8f,0.0814685,0.00036,5,0.000388,4,0.256083741147874,0.0635674272538484,0.19333985704752488,-0.37972262649106336,-10
P_7b39c2bf10c8e206,2706.84,0.000466,9,0.000584,9,4.133298039303426,273.8237409297866,210.9109103704673,144.68415465205004,0
P_b0ba1e9ddd17d6e,47.2246,0.00039,8,0.000309,8,137.5329417588436,56.2932826619095,0.14211708413332722,-0.0019021747294313443,0
P_494c8d0466f4374,33.5418,0.000357,7,0.000283,7,17.897278337093226,46.97145477398198,1.0199767155843067,-0.09485864968788506,0
P_1de5c0b660fdf149,14.7217,0.000743,19,0.000591,19,205.32968552216755,68.92546132248755,0.054961668576208655,-0.0007878073224403039,0
P_48f1993cdefbe1d4,0.596006,0.000375,7,0.00033,5,4.2566194704460685,0.31668673291062477,-0.07334377037708636,0.01698621411666436,3
P_3ff9afd8bfae8bc3,0.132754,0.00036,5,0.000515,5,0.4000298222564105,0.14297021455899842,0.31309634891237437,-1.2094034972852652,-12
P_5645486e49215812,-0.474341,0.000451,6,0.001287,9,6.164585412927501,4.1458730836027815,-5.97039409188978,-4.222949532626339,0
P_1ddb9c88d9b51f5f,33.5938,0.000418,7,0.000324,9,1707.7106258821132,98.37776556316325,0.023527542363769572,-2.4840670750665174e-05,0
P_53de151289f71833,4.88126,0.000326,6,0.000288,6,22.66689081419034,11.98369624612304,0.34230371971363577,-0.012299035467434051,0
P_515e30cd4bf3a203,4.88695,0.000359,7,0.00029,7,38.698798452697645,28.06544662524376,0.4279318158788543,-0.010795322610137065,0
P_3bf876b0be6d1f89,10063.8,0.000309,5,0.000218,5,254.93849714624855,9914.325232667463,-504.5825697051756,29.638838046455202,0
P_206cfe2f4188dd31,-10000.0,0.00072,13,0.000605,13,5.624994567701243,859.3351126266998,-77.30954760642734,-225.6196237562605,0
P_302de37fd0d58836,15.4754,0.000481,11,0.000427,11,100.9210028127481,31.525243384740325,0.07839308008902741,-0.0018106894072933556,0
P_720ee5e51da2031b,-6.80125,0.000489,7,0.000471,7,0.1970434504092773,7.861711438193061,39.93620056434963,-1272.9260670303163,-1
P_54861f9692c391f1,21194.1,0.000441,9,0.000317,9,275.99485830160927,8318.296562740845,-516.7619437799796,35.847797503581724,0
P_15b7517656d89fc6,128.286,0.000391,8,0.000293,8,802.3277400639377,133.1086796449149,0.011541757954273353,-6.111997081687422e-05,0
P_b93a695eb979011,0.0968721,0.000301,5,0.000323,4,1.4414557806604664,0.09484204586215282,-0.01071596817739712,0.0012107707392340428,11
P_dce5b403cb9c51d,-0.0807809,0.000466,6,0.00042,5,3.2708112734711285,-0.14724536255060458,0.05508638325784404,-0.020608524220157996,-7
P_1f97e475c99b051f,126.517,0.00045,9,0.000325,8,242.45648943998117,103.07496896851237,0.15054868676687885,-0.0009353915800359956,0
P_1babec2d41ca3e0e,25.9905,0.000357,7,0.000357,10,1654.937888206733,82.88880888763583,0.01694241696621995,-1.9889810495501428e-05,0
P_53a1b953ad54c111,-7500.0,0.000494,7,0.000925,7,2.99002247570008,-37070.34283802192,-75242.59111754679,-123175.10121883209,0
P_5598561352ee2173,-1.94891,0.000397,6,0.000707,5,0.44475956581033316,-1.9057703729090656,0.6236953001772849,-8.390640380764804,-22
P_453ee61b4a392628,45.9559,0.00062,7,0.001448,7,-9.56101704980831,240.12731203770133,-99.74673213127205,22.224054387198244,0
P_1c79ea05a0cc32a4,-0.57246,0.00035,5,0.001395,15,0.16947346107481417,0.025708938961631768,23.169553925939297,-817.5656195492861,-2
P_32d8c7a99c0343e7,2886.29,0.00051,11,0.000371,11,345.9516195829014,627.0508533185547,-18.582067426960236,0.6580880592824285,0
P_38b981bac02a29d3,-73.2546,0.000791,15,0.164721,862,-3.1740226783705126,5.88358192779523,-7.471909329094757,-35.6247842920078,-1
P_4aad8125b3b20791,-3.16936,0.00051,6,0.001945,5,2.80366088244498,0.10911972131367031,-4.99589066607162,-13.304713013351172,-1
P_542ca16c3c2f73f2,-7916.06,0.000816,19,0.000755,19,1.6814263031471057,-126.06156974453005,-605.423547320295,-2528.9887887364193,0
P_5e9b1660facde882,0.0741009,0.000539,9,0.082674,1500,1.7828525640559043,0.10936797756374236,-0.028992761677890836,0.050208747723538186,25
P_57c602b0fd807a6b,-10000.0,0.000899,21,0.001607,21,-7.872838849285305,90735.31331040175,-57626.78951013536,29276.86066227721,0
P_1cbf2dd436f1b64,2.69614,0.000363,7,0.000422,5,113.32121167430955,3.2609371979034103,0.01015514150336409,-0.00016270281290526784,-2
P_4943b94ea7891dbd,1.17239,0.000392,6,0.00067,6,0.16814234462444022,-6.929491334563211,-119.30702874468314,3863.984331063575,0
P_7bbf2ce05cfd7908,15.339,0.000959,16,0.343496,1500,8.485570404028728,-1.0448429929020173,1.5503194063867607,1.235659913429356,1
P_4747865f8b74b87b,-3.28809,0.000347,6,0.000304,6,1.2490806303863975,-4.17805792030178,0.5222381658834155,-0.0652773865532181,0
P_76c17bceea1af3e,18.995,0.000329,6,0.00029,6,128.3115279161383,18.235232324196414,0.049174784199199933,-0.0007075346286257187,0
P_52cb00726dafd64c,7027.84,0.000477,9,0.000311,9,309.234928039878,2288.8133926345226,-55.725163716503914,1.7171331979557474,0
P_630a04c7034fd306,49.2947,0.00036,7,0.000365,11,1156.2994741875996,95.42838328812168,0.017094243305501612,-3.7030786526485966e-05,0
P_6b76d8d5b88f4bfd,-0.319566,0.000395,6,0.001363,11,0.22316339835385968,-0.02314157554124034,4.121507517363356,-104.63935209531829,-6
P_7218b8ff6a526ad7,47.6045,0.000397,6,0.000259,6,953.6682754240796,51.72964119270628,0.016573483196711217,-4.020498931443023e-05,0
P_46c9bcfe5de8ccc4,2.06628,0.000518,12,0.000561,8,60.6821571030066,4.583111224232248,0.021031304292108626,-0.0007543829483881688,-2
P_1b8dea08b27885d4,-2500.0,0.000371,5,0.000265,5,8.616566623838331,40911.77831700717,-406450.75540509535,-593061.9622757062,0
P_77b0f82d32b5fb7f,6.96805,0.000453,10,0.000361,10,23.115902575640348,42.830239090669544,0.7288796930704412,-0.05187723898304179,0
P_6c5968946a545770,9548.17,0.000365,4,0.000747,27,330.01615550670476,1611.3365636952606,-32.07101764052893,0.832681416499291,0
P_4a5c0cf73ef5a0db,1.04868,0.000522,11,0.000494,6,1.2126642538982573,0.15099160822929344,-0.41113784982207563,1.1116154243201242,7
P_f580d7fa9e4f7cb,-43.2331,0.004768,86,0.154105,1500,-5.810100400934907,-3.713523887744278,-2.783984196525631,18.180367947820773,2
P_1d9ec9d61804e7c2,20226.6,0.000318,4,0.000592,21,308.9922401958055,2973.5135046405458,-89.38611882238473,3.2655814181358522,0
P_571e50eda33ebce6,4.95786,0.00042,7,0.00179,6,6.18537271371499,6.9108123618454265,0.10488193264629941,-3.118312425897067,-25
P_39f77dd24a4c181e,32.7433,0.000393,3,0.241523,1500,-3.348789435007866,1.4686030465612765,-11.532222674072116,-7.31660060960682,0
P_14893a1c35c59d9,0.145573,0.000434,6,0.000489,5,0.4537390491441826,0.16885570931529298,0.16702719162830776,-0.7543231728311102,-25
P_75b5acfba5efde53,3920.33,0.000318,4,0.001068,40,322.0396760624009,356.5045062046324,-15.658829028454633,0.7850341566469633,0
P_4dc45c43772b5583,-5715.2,0.000466,7,0.000355,7,7.770411978929445,-29354.886910373578,-27749.59307910771,-18250.783951003155,0
P_4129cdbf47ff74e,6.36006,0.000403,6,0.000509,6,0.054816184770778376,1.528538462241262,-137.5256469995653,3117.519418313519,0
P_2f528361dd3ea780,5.90295,0.001032,26,0.00036,8,37.69626233186872,23.6170321612594,0.0716619279572491,-0.006529994698862219,-1
P_59e860a961394ca4,-2.61729,0.000388,5,0.000278,5,2.9263882367471483,-3.001381204368181,0.4633202563734484,-0.0715222910217255,0
P_7629e81f67f5aa0a,84.2413,0.000387,8,0.000345,10,976.083284970472,136.0892463001578,0.029519222795976192,-7.58345975432331e-05,0
P_300b5fa3d3998689,1.5398,0.00039,6,0.000309,5,3.4920369762022343,1.20052729958497,-0.1867853240796236,0.029061194446466383,1
P_77262b9c680732f4,2.15545,0.000305,5,0.00024,5,2.4856419686599747,1.93707700002601,-0.41398860185095576,0.08847689712913213,1
P_47627d6703e237ab,2.77527,0.000379,7,0.000469,6,2.788885136702053,1.094447681978651,0.7023259342528836,0.6043197495823862,1
P_759229abcd28b540,-3120.92,0.001315,21,0.002167,21,-5.820215577218203,-169.26693398763615,158.6569276760161,-170.69166916962047,0
P_2cbacc7d52362f03,-0.684271,0.000382,7,0.000293,5,4.14883005779987,-0.3908819855995323,0.07235706961405207,-0.013394184730980965,-3
P_4943b94ea7891dbd,0.358371,0.00039,6,0.000671,6,0.16814234462444022,-6.929491334563211,-119.30702874468314,3863.984331063575,0
P_2ad19bb50783d979,4.14595,0.000666,8,0.000977,12,0.38795124428365824,0.1661608868315674,3.5182380896804935,-107.82785022726031,-9
P_7ba54870f9955a44,-0.502833,0.000346,6,0.00054,5,1.5849438368781303,-0.19541193600413548,0.31493670707936483,-0.4491820941973994,-5
P_777a7bfc79dff639,0.318162,0.002654,72,0.121287,1500,2.9136489805080235,0.005219673536360962,-0.011018872988047186,0.0227925667684249,25
P_7fdfc673e2688828,-18.1658,0.000477,6,0.001533,19,0.21227106618324287,15.4698727039119,-382.22759096134575,-3276.3463377085686,0
P_22a97b2fdc1bf2b9,0.159263,0.065975,1500,0.001195,11,7.184615360399789,0.208302305083081,-0.0624561805714524,0.295060555165528,25
P_1ed02a5809cee69e,45.5952,0.000358,7,0.000288,7,140.90944941798955,40.483490617127615,0.09726989643068673,-0.0012976429429051041,0
P_77262b9c680732f4,2.07144,0.0003,5,0.000249,5,2.4856419686599747,1.93707700002601,-0.41398860185095576,0.08847689712913213,1
P_6b0f998422a4ec30,0.0594799,0.000409,6,0.000473,5,0.024280625907262987,0.01115125576477817,0.4493310937225131,-0.8273213747153203,-4
P_2a2582ff07b4aeec,-6.61023,0.000444,7,0.000736,6,0.13624004413189467,-0.14198644497154933,60.10992613746651,-2285.343072848086,-1
P_765f2b0fd4e952c3,1.1266,0.000465,6,0.001625,5,-0.3844436392052941,2.6057249042690445,-1.1864453854854413,-0.6212783555467203,0
P_1734ad262facf71f,4.12544,0.003359,90,0.00336,126,3.1762608261130403,3.0626056835988664,-0.3128479648424092,0.031957705045145016,0
P_fa886bb4aaad2f5,4.18376,0.000308,5,0.000223,5,3.236441617883072,4.368792977752668,0.11896493158995897,0.0031617978240960232,0
P_75b5acfba5efde53,122.318,0.000368,7,0.000265,7,322.0396760624009,356.5045062046324,-15.658829028454633,0.7850341566469633,0
P_759229abcd28b540,-6022.89,0.002117,36,0.003613,36,-5.820215577218203,-169.26693398763615,158.6569276760161,-170.69166916962047,0
P_45c1bd926bea83d3,1664.4,0.002182,58,0.002248,58,-0.10766699113914768,-1.449785210042845,4.105662458174044,1.996427570532395,0
P_2b92b1d049ed6cc6,-0.286744,0.00045,8,0.000555,5,1.6104891146853344,-0.09838729667684022,0.1880751659602227,-0.31296218703568435,-9
P_36a677eb2560ef4b,4.81016,0.001641,45,0.000405,9,48.43521159356547,17.108911274163248,0.02529517572748797,-0.002117004482029894,-3
P_36a36a8816353aef,0.0934988,0.000441,6,0.000485,5,0.18353156570812246,0.05001358502820385,0.2821987694366823,-0.2940584065053475,-4
P_4b04dc8f8246a3a3,5831.28,0.001497,38,0.000554,12,0.6626423888779271,-3.810869085505929,5.984032046185876,31.22658972004276,1
P_602f2287b6e82748,59.6862,0.000391,8,0.000458,14,1043.415866512833,104.18261748281857,0.014152841635605621,-3.872909288599819e-05,0
P_79160d2961d745d,-11.5722,0.000399,6,0.001837,17,0.10754567600793896,-16.790263843127537,115.69791858870005,7638.8207826675025,1
P_1d657f8f85585ca,27.384,0.00036,7,0.00027,7,70.1720097366944,63.133196564174185,0.4222128425775952,-0.008189102705131355,0
P_1734ad262facf71f,3.78741,0.000365,6,0.000281,6,3.1762608261130403,3.0626056835988664,-0.3128479648424092,0.031957705045145016,0
P_49edea831eac2249,-181.099,0.000413,7,0.000728,7,-2.695704609533422,12.463898945880777,-20.692522207343675,15.876662553373036,0
P_632be6a899d005c8,-3.33184,0.000455,6,0.000296,6,3.4539648946381156,-1.8542687083657545,0.49618620031845656,-0.13277511736875217,-1
P_3888e8b63c761903,-1.69986,0.000348,6,0.000483,6,0.09201619143947859,-3.3432512300418193,6.520217898212429,-8.729096813062267,0
P_5ea0998d17ad6fe8,18.8404,0.000785,15,0.347714,1500,-5.45790514005332,-1.1478889124217706,11.630790148386472,-3.7313985707079143,0
P_d30a0e49388cb44,4168.1,0.000344,5,0.000354,5,-1.6767250331966466,3818.274386082908,-26418.611761801258,166716.84833879658,0
P_362502cd6b5d9f66,282.336,0.000663,10,0.000645,9,0.23026747968525285,-2.7758116333059806,13.359375743789176,101.53196865257587,1
P_4dc45c43772b5583,-8095.64,0.000462,7,0.000353,7,7.770411978929445,-29354.886910373578,-27749.59307910771,-18250.783951003155,0
P_208c5de0c569e162,12.9188,0.000288,5,0.000228,5,11.615800870347073,16.86353196946903,1.2329810490399797,-0.03378339815880636,0
P_1329ea087d6e0b97,0.119398,0.000457,7,0.000956,7,2.5777522841346308,0.12259895107688784,0.02364232427305093,-0.3881999459441242,-25
P_6226bc1ef333e23c,-16.5547,0.000346,6,0.000564,6,2.659539617083306,-39.0120254747782,-116.71306777060141,-301.1087350694279,0
P_1553e6f365232b4a,12.5714,0.000391,8,0.000305,8,450.08992426139685,43.549049693050755,0.04611693634291362,-0.0001076541150045146,0
P_64682e05c8c9d6c4,10324.1,0.000312,5,0.000218,5,267.6627516617672,8924.82657181897,-312.1361567536716,13.248933750561067,0
P_2df6edb776c5a32a,884.052,0.000475,10,0.000335,10,287.84928246501215,234.62394085276992,-8.49926147552296,0.36693963420102865,0
P_64682e05c8c9d6c4,2272.03,0.000407,8,0.000298,8,267.6627516617672,8924.82657181897,-312.1361567536716,13.248933750561067,0
P_fa886bb4aaad2f5,4.20686,0.000337,5,0.00022,5,3.236441617883072,4.368792977752668,0.11896493158995897,0.0031617978240960232,0
P_8fad95fdd3f1c6c,9.093,0.000527,12,0.000353,6,102.24915879778467,11.070043543647799,0.010709236208390973,-0.0003801363622828248,-3
P_3888e8b63c761903,-0.499958,0.000417,8,0.000495,6,0.09201619143947859,-3.3432512300418193,6.520217898212429,-8.729096813062267,0
P_55d39f3bb8bd9cf1,0.53286,0.000318,4,0.000857,6,4.868144618448023,0.5093836236344463,0.45281245256669594,0.06539153006032004,0
P_362502cd6b5d9f66,1016.79,0.000683,12,0.000649,9,0.23026747968525285,-2.7758116333059806,13.359375743789176,101.53196865257587,1
P_1c46894ea0b616f3,1.4745,0.00041,7,0.000488,7,0.47055930591733386,0.05456986025314148,0.11533049677681152,-0.0026999627796172616,0
P_322aebbf8cf96037,0.621919,0.000393,5,0.000849,7,5.036062347558456,0.5728533126034154,0.3807865827907294,-0.3449752593727119,-2
P_6ccfe50efde89153,57.5064,0.000461,10,0.000435,8,757.4759198860838,39.78400963212117,0.018979852424346945,-1.9988507598184116e-05,0
P_52741cea490cbb53,0.597529,0.000544,9,0.001022,8,0.8717214970390437,0.6559347434809844,-0.1683296160083013,0.16722877557264737,6
P_7f8507462be73a6d,-5000.0,0.000468,9,0.000468,9,-1.7918628109861174,-962.0326275182299,4784.440716422888,-21352.367023748036,0
P_3b8163107616145,-2.71775,0.000451,5,0.000978,5,-4.404717798051703,1.7877291759903686,11.811932527491456,-12.302873346726741,0
P_1bb643159da70f01,-0.209468,0.000444,9,0.000499,6,0.8517012082272739,0.007390233477403554,0.1920021644746643,-0.7593059195851448,-21
P_6b0f998422a4ec30,0.05604,0.000408,6,0.000457,5,0.024280625907262987,0.01115125576477817,0.4493310937225131,-0.8273213747153203,-4
P_4bd26061dc225ff9,0.533119,0.000788,17,0.000497,6,0.9007507380843176,0.038037342061580395,-0.18123993155369406,0.8632069206030009,25
P_62ec84005831faf4,-2.76167,0.000356,5,0.000329,5,0.03912442860729293,-10.009056265320643,443.93503888285755,3327.648966540646,0
P_159b656ae45a5ba5,-0.913613,0.000423,6,0.000303,5,2.15990552318779,-1.2454158547134146,0.18286937140611229,-0.026851438314282473,-1
P_42e52188c68bc46a,4.87686,0.000337,5,0.00046,5,8.02159079254136,2.5837569463094856,10.665949546212032,2.049182330236876,0
P_410f1793eb3e1023,-1.98611,0.000315,5,0.000308,5,2.5391143512471945,-1.6942601902855627,0.5391174776953305,-0.1715484176651683,-1
P_1c5785c921b9ad99,3.46219,0.000446,7,0.001366,6,0.12617061178353778,4.216213643516685,-17.175356597882846,-5665.544042492873,-19
P_6ee2bcca1df2d8ad,-0.363899,0.000344,6,0.0005,5,2.181378362223416,-0.15417467129821966,0.2017957866274961,-0.22044722579751005,-5
P_4ed8cef90a6249b8,-1.74792,0.000599,10,0.001016,8,0.31250738684392765,0.07056628974737514,-42.46780255685123,578.98533278237,0
P_33b4eb43c6fb89fa,-7.5932,0.000479,8,0.001258,6,0.2718263998255682,-1.9563933009612686,82.954241327463,-668.4254914174645,0
P_24dac76273a8a15a,-1.0937,0.000378,6,0.000425,5,0.4589261701243714,-0.8092191585471479,3.2749104921430545,-12.857877888021564,-1
P_73c7cdaed94f6434,0.0920711,0.000364,5,0.000832,6,0.94743932291696,0.10710442198498633,0.12378035709185514,-0.28407930398283354,-19
P_3b3cdb24f5f9c317,-3.56636,0.064562,1500,0.000963,7,3.409556007461692,0.1373519230212467,0.08837339319637623,-0.3351496540330505,-25
P_4049e84ae5dda77c,4.15806,0.000491,11,0.000413,11,18.46140686616605,29.85162911096108,0.48188289297203163,-0.05415175028878377,0
P_668ff5f87e3d2e6,5000.0,0.002458,53,0.005325,53,-0.8108441062203724,2.88321832402172,33.637653889953846,-452.42422418095435,0
P_3888e8b63c761903,-0.599949,0.000385,7,0.000496,6,0.09201619143947859,-3.3432512300418193,6.520217898212429,-8.729096813062267,0
P_45c1bd926bea83d3,4581.86,0.00245,66,0.002553,67,-0.10766699113914768,-1.449785210042845,4.105662458174044,1.996427570532395,0
P_453ee61b4a392628,73.9059,0.000566,7,0.001465,7,-9.56101704980831,240.12731203770133,-99.74673213127205,22.224054387198244,0
P_f580d7fa9e4f7cb,2.46124,0.000571,8,0.008001,75,-5.810100400934907,-3.713523887744278,-2.783984196525631,18.180367947820773,2
P_4670546aef927444,-24.2585,0.000751,10,0.002039,10,-6.847768630179768,-36.05581960579873,-4.501735750775062,-5.102791046609536,0
P_d0f43b667edc090,0.155387,0.000342,3,0.001209,4,2.166143989631692,0.14761774881085687,-0.02495606228654859,0.07372851719280865,25
P_700d90135dacc96f,-0.815957,0.000404,8,0.000422,5,0.5167219060269339,-0.24936691054641533,1.6087427729116301,-9.298660799376057,-4
P_4670546aef927444,-32.7911,0.000741,10,0.002041,10,-6.847768630179768,-36.05581960579873,-4.501735750775062,-5.102791046609536,0
P_2562d5e957be719a,-0.941009,0.000381,6,0.004745,30,-2.118355670427082,-2.7495171165861136,1.3279946538744158,2.346787673866403,1
P_944be7bb2ee0d73,-1.26248,0.009413,260,0.05775,1500,3.659578259334067,-0.8163462366149028,0.09913459306805689,-0.012038602129803488,-1
P_5d24e883b7112af2,0.238698,0.00031,5,0.000375,4,0.9900486417256342,0.19092803451266085,-0.569527639063653,1.6971926325039124,5
P_453ee61b4a392628,36.6392,0.000491,8,0.001638,8,-9.56101704980831,240.12731203770133,-99.74673213127205,22.224054387198244,0
P_36a36a8816353aef,0.062535,0.000364,5,0.000399,4,0.18353156570812246,0.05001358502820385,0.2821987694366823,-0.2940584065053475,-4
P_1dc3cede2eaff440,3.53465,0.000418,7,0.001707,7,4.118283891531036,-0.8626827099199676,-0.608795352549805,2.598361109533748,7
P_6c5968946a545770,11410.4,0.000316,4,0.002271,91,330.01615550670476,1611.3365636952606,-32.07101764052893,0.832681416499291,0
P_1c0357fe4d8a9a74,3.26396,0.000293,2,0.008039,97,0.1452289147480382,1.1152210474081818,4.7589064270077905,-2088.325505032866,-25
P_2b92b1d049ed6cc6,-0.151805,0.000347,6,0.000573,5,1.6104891146853344,-0.09838729667684022,0.1880751659602227,-0.31296218703568435,-9
P_1cbf2dd436f1b64,3.28114,0.000293,5,0.000366,4,113.32121167430955,3.2609371979034103,0.01015514150336409,-0.00016270281290526784,-2
P_19db1995b3211367,1.32549,0.05185,1213,0.00031,5,4.836071204733724,0.43190641450178574,-0.11133562971289475,0.02869978779515339,2
P_6b5d7290e16dbcdc,-2.71666,0.000404,6,0.000782,6,0.17840602276493078,2.182718642287097,54.11611662267933,-2009.7156563302647,-1
P_24af5bff6329ef81,0.400242,0.048599,1500,0.000407,5,15.29964060554795,0.6078339415063709,0.033155473946859054,-0.0007616116498277923,-1
P_4c72c8631e47d3ee,37.873,0.000271,4,0.000225,4,549.2765061410655,38.0581729575863,0.0260996369727422,-4.4713068745064115e-05,0
P_60ed17a9d7c1c9b,5.02827,0.000425,6,0.000417,6,10.471842732823703,4.235915240252797,0.23184739730315954,-0.02271959491230334,0
P_318242d1846be8e8,-0.833333,0.000215,1,0.000551,6,0.6531209221259724,-1.9782271781998362,0.36469912652567443,5.516710264623611,25
P_7173b244acf4dd62,0.318633,0.000362,5,0.000441,4,0.992129059594788,0.31708256550253483,0.10238471816612811,-0.2537607816900084,-24
P_26aaa5da622880bc,20.1689,0.002544,71,0.000404,11,38.60630513359588,43.89716443054775,0.04359703218405083,-0.0054742072931315035,-3
P_490273d8d26f6180,-39.9488,0.000416,6,0.000685,6,-7.784921522487505,-26.859625836215997,8.074354774788103,-2.397749061729425,0
